,Age,Income,MonthlyCharge,Tenure,Outage_sec_perweek,Bandwidth_GB_Year,Email,Yearly_equip_failure,PaperlessBilling,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two Year,Area_Rural,Area_Suburban,Area_Urban,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed
18,0.3827258051106398,-0.019319702896465674,-0.46887827730447623,-0.6586643495147995,-0.14353530992114066,-0.7135525973023463,-0.3357848658144715,-0.6258635316811727,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
3691,-0.2453588578915717,0.05118154822378352,0.22873700980945702,-1.0845498294904,0.07068582133432534,-1.1764145594907347,-0.9967786961579193,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
8654,-1.3082713645106987,1.2028531732272112,1.6884463205333342,0.41107210527219645,1.3992651916134375,0.7207784286633541,-1.3272756113296431,-0.6258635316811727,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4096,-1.6947850032812906,-0.6767183451915012,-0.003507519483762699,-0.8761033767366355,0.6697206482368717,-0.8442511951540851,1.316699710044148,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3628,0.9624962632665273,0.3672071485897465,-0.7600837560603557,-0.866189884069083,0.3659305352517215,-0.8975782502115965,-0.0052879506427475865,-0.6258635316811727,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
8862,0.3827258051106398,1.6967789744300592,0.9860398256129417,1.3498722592717973,-0.7093027873609936,1.287686951914996,-0.3357848658144715,0.9466579047036832,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
2174,0.3344116002643158,-0.7660549909021228,-0.003528478499923079,-0.9366365705876349,0.8321369963067721,-1.0144265265124703,0.3252089645289763,0.9466579047036832,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
1356,1.0108104681128514,-0.9911974097600394,0.22873689337047798,-0.8619424465661819,2.0004570647488515,-0.9806249448489253,0.986202794872424,-0.6258635316811727,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
5002,-1.5981565935886426,0.7932275808179879,-0.06189235216776646,1.0239005245991983,-0.6452052375938753,1.0011297234077023,-0.3357848658144715,0.9466579047036832,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
7391,1.2523814923444712,-0.6530727668001044,-0.5857117279449975,0.5857043315409826,1.392094180362715,0.38753785220513387,0.986202794872424,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
6922,-0.5352440869695154,0.38560386746780173,0.9860398256129417,1.080993967568605,0.296149270194317,1.0542132252385847,-1.657772526501367,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5823,-0.7768151112011352,-1.2387881804897232,-0.5864499510697564,1.2688492265932112,-1.1026771112337417,1.1189788080678535,-0.3357848658144715,0.9466579047036832,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
9502,-1.018386135432755,-1.036806207950083,1.9215315392525412,1.3020100543339885,-0.1503637928125336,1.3795035524733166,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
5670,-0.5835582918158394,-0.8476305873289476,1.2773491912255899,0.9037280266186748,-1.9185150635682748,0.8396716095392706,0.6557058797007002,-0.6258635316811727,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3112,1.5422667214224148,0.2873444088245958,-0.12036102091641107,-0.830890014077221,-0.3067083038491956,-0.9193321311300848,-1.3272756113296431,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
182,-1.4532139790496708,0.25051976374214385,-0.7601558085003559,-0.6533967223591768,-0.3562972438862158,-0.45769025185746853,-0.6662817809861953,-0.6258635316811727,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3642,-0.4386156772768675,-0.35855610685730094,-1.2254344630889422,-1.2244681910657778,1.7326466471824031,-1.2239868288281879,-0.3357848658144715,-0.6258635316811727,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
8857,-0.970071930586431,-0.9994364985427879,-0.7601559482271301,0.7926528874340909,0.5748509248861707,0.8652829335317105,-1.3272756113296431,-0.6258635316811727,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1812,0.3344116002643158,-0.12880422404732642,-1.284386679628202,-0.9357512345769295,1.0188629717057789,-1.096933035680828,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
7875,1.4456383117297669,-0.9555809846871783,1.1067055392071998,1.3564644879632137,-0.2524004949802635,1.315368606240539,0.6557058797007002,-0.6258635316811727,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
8497,-0.7768151112011352,-0.6879997936637947,0.5203677470032299,0.6453312688597552,-0.38708814879637493,0.556550009132251,-0.6662817809861953,-0.6258635316811727,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4912,1.0591246729591752,1.0030688347936574,1.9211263316067744,-0.8635966357105812,-0.2134602909153636,-0.6630805523835351,-0.9967786961579193,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5668,0.3827258051106398,-0.41191176918280453,1.4562017912401144,0.30895136908954435,0.1800353420043158,0.5704114528505725,-0.9967786961579193,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
8542,0.4793542148032877,0.8480088505513446,2.4458353011810336,0.4245855878952071,0.3311877586250961,0.5358464271063589,0.6557058797007002,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1800,-0.8251293160474592,1.6845247794105664,0.22990242425915486,-0.9973443333937277,-0.25393489245452266,-1.0660128433799707,-1.657772526501367,-0.6258635316811727,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
9251,-1.5981565935886426,0.3762377686496908,-0.5853507671111255,1.0813630809414938,1.2124089350025322,0.972919680094081,0.3252089645289763,2.519179341088539,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
2429,-1.3565855693570228,-0.6599734868372715,0.17053149315260288,-0.5285124146447929,-0.1617661711517798,-0.6262351505310865,-0.3357848658144715,0.9466579047036832,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
5482,0.18946898572534393,-0.39905718775995486,-1.3425883770865557,1.2401661676382967,-0.16152187287721226,1.087705329297731,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
6761,-1.4048997742033467,-0.1927927189374212,-0.12036102091641107,0.9072659934254101,2.104188366932813,0.7546688146835339,1.316699710044148,0.9466579047036832,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
9839,0.5759826244959356,0.2409891172033255,0.05580416747044269,1.1555136461896156,0.38016502618801973,1.1105386256289125,-1.3272756113296431,0.9466579047036832,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
9635,-0.19704465304524774,0.5328187554224221,1.1645710540463416,0.6864461872343391,-0.36682180912762713,0.9378194641087959,-0.6662817809861953,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1968,0.43104000995696373,-0.42977406259726936,0.8147127699409505,-1.1774647967667347,0.6285652200019981,-1.2144695093642723,-0.3357848658144715,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
8339,-0.8734435208937832,-1.2996828945275518,0.28736869312823776,1.1576871037244427,1.7730684345933398,1.1052575382560907,-0.0052879506427475865,2.519179341088539,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0
8141,-1.018386135432755,0.7746060273387936,-0.46969891593833646,0.9660340614103403,0.5902917855689591,1.1633369530543398,-0.6662817809861953,-0.6258635316811727,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
7696,0.9624962632665273,-1.1807492914408098,2.2713887521193277,0.38115803809110044,1.1483604465120123,0.6756318156346753,-0.3357848658144715,-0.6258635316811727,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
7541,-0.970071930586431,-1.0376115697469075,-1.0517866854209033,0.9342301791428462,0.19649439219458634,1.0060976149564667,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
4987,-1.066700340279079,0.7268421504876745,1.6299008020587678,-0.8032068893005004,-0.5292452139564904,-0.7452527647740684,-1.3272756113296431,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
9756,0.5759826244959356,0.09196633209317434,-0.8193954430145611,0.603826814855996,-0.35873207506718274,0.4415885766895735,0.6557058797007002,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
4650,1.6388951311150628,0.38403960023495604,-0.003528478499923079,-1.2071985638647003,1.2706406378908968,-1.2668437656232145,0.3252089645289763,2.519179341088539,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1159,0.14115478087901998,0.7199917877271033,1.1641444216285002,-0.9300921708582609,1.933870629699184,-0.6837201567770639,-0.3357848658144715,-0.6258635316811727,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1213,-1.066700340279079,-1.2033331114791936,-0.35292652589822837,-1.1542510928004297,-0.02452775570224489,-1.2985679816244353,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
7336,0.3827258051106398,-0.042315956122743324,0.5205284327937926,0.917135616060939,0.36409913828281637,0.8321013898225278,0.986202794872424,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1325,-0.5835582918158394,-0.266349451009427,1.688531693592494,-1.1376542143179276,-0.4618396061318241,-1.0359079843452046,0.3252089645289763,-0.6258635316811727,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
7512,-0.7768151112011352,1.086976114978351,0.9319003580911953,0.8490633193876811,-0.49041791803499474,1.0765703610975568,0.986202794872424,0.9466579047036832,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
7580,1.349009902037119,-1.0333673733645232,0.17053149315260288,1.2955448974594683,0.37056111327585267,1.1359250520184292,0.986202794872424,0.9466579047036832,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4796,1.4456383117297669,0.2920641623049727,-1.05059667905891,-1.029848437836076,0.7986509948477987,-1.2610936813344997,0.3252089645289763,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
6796,-0.2453588578915717,-0.33978525469186116,-0.5853507671111255,0.8595694356774841,-0.498835959405278,0.7296990737262602,0.3252089645289763,0.9466579047036832,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
5808,0.044526371186372066,-0.7224232477615271,-0.23686054785390712,0.9614609887618055,0.7952536694614445,1.0293677039365514,-0.3357848658144715,0.9466579047036832,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
5943,0.28609739541799184,-0.6998135398274283,0.9314648763109749,1.329442060996367,-0.2520567300079351,1.5348009488756158,0.3252089645289763,-0.6258635316811727,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
9283,-0.4386156772768675,-0.39674784561071635,-1.0509553111132093,0.9395316455989463,-0.09989822118075099,0.8104443679541158,0.3252089645289763,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
8144,-0.6318724966621634,-0.49042301894016227,0.22973838502600702,0.7060647899173319,-0.16075638254782382,0.685477000019965,-0.6662817809861953,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
1455,-1.115014545125403,0.49814209642687696,1.630221172264677,-1.2232483434892005,0.021857327052143452,-1.0876094580221458,-1.3272756113296431,0.9466579047036832,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5410,0.8658678535738794,-1.121147199045176,-0.003507519483762699,0.8594472803296941,0.26439385486192385,0.7406491249094174,0.6557058797007002,-0.6258635316811727,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
7129,-0.003787833659951896,1.1113323693014239,-0.0037823154734204236,0.8197210753826177,0.32753168541010724,0.8462487401495605,0.986202794872424,-0.6258635316811727,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
8892,-1.6464707984349665,-0.5475526399806838,-0.17790749295400096,1.3615023560372408,1.6755406653666687,1.5217427559255958,-0.3357848658144715,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
4962,0.5759826244959356,-0.679033006771366,0.9314648763109749,-0.8371301479426546,0.2949294590021834,-0.5867043291699284,1.316699710044148,-0.6258635316811727,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
2800,1.107438877805499,0.7631252775323673,-1.2851513576889144,-1.0805345113524554,0.19434712125306272,-1.0631541360724552,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1644,-0.5835582918158394,0.43419899401146006,2.387202942516177,-0.927086323297998,0.6023769725450797,-0.8131678883322218,1.316699710044148,-0.6258635316811727,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
2140,0.3827258051106398,-0.7482136205814549,0.2870170474126589,-0.9882758718257006,-0.1541606651706361,-0.8356366645944981,0.986202794872424,-0.6258635316811727,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
4536,1.4939525165760907,0.10931973331105486,-0.6442362874034037,-0.49043020132880993,0.4309165645758647,-0.7124180671200752,0.6557058797007002,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
4457,-0.8251293160474592,1.1305348046050123,-1.1099083660131157,-0.4063665216030672,-0.5672458609709208,-0.625655837721816,0.3252089645289763,-0.6258635316811727,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
8951,0.7692394438812314,-1.0515133697457248,-0.6442362874034037,1.1669440586713653,-1.203700328399964,0.91569331412282,-0.0052879506427475865,0.9466579047036832,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
5586,-1.5015281838959946,1.1225074291611914,-1.3423322113334848,1.0637409429055091,-0.5010581664062632,1.0463113069215089,-0.6662817809861953,0.9466579047036832,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
4378,-1.3082713645106987,0.7454140559476898,-1.0511206544629188,-0.8773839278438087,0.6380862059152688,-0.9535101901993306,-0.3357848658144715,-0.6258635316811727,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
729,0.6242968293422596,-0.5215438158763684,1.164975772648398,-0.1776640497286038,-0.6487209182694808,-0.12762753683481576,-1.657772526501367,0.9466579047036832,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4357,-0.14873044819892378,-0.6349459203691574,-1.0512766826943347,-0.4150943888361872,0.9261733500275858,-0.5927243107635036,1.9776935403875957,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
7748,0.6242968293422596,0.5446342747295978,0.7530384429583769,1.344023551985195,-0.35306953005378394,1.2839240317051075,-0.0052879506427475865,-0.6258635316811727,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
6716,-0.3903014724305436,-0.6862723972250753,0.22958235679459124,0.645397073907791,-1.5402405236951147,0.4999146282054129,-0.3357848658144715,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1936,0.7692394438812314,2.687647757887002,1.9211261918800002,-1.0736938314664535,-1.0865487068288153,-0.8267654231157741,-0.3357848658144715,-0.6258635316811727,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
3793,-1.2599571596643748,-1.1628369953784574,-0.3526055502096308,-0.6141724340702931,-1.0376574782954904,-0.7200998718672511,-0.3357848658144715,-0.6258635316811727,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3736,-1.6947850032812906,-0.6813838404794899,0.22889536682044626,-0.7494509724742726,-0.1379435610019455,-0.7740121952922655,-0.6662817809861953,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
2261,0.43104000995696373,-0.21086991734918917,-0.9928103427252629,-1.1519386613199236,-1.2369259018495977,-1.2823129539304543,1.9776935403875957,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
4005,-0.4869298821231915,-0.13097313322803,0.9325524163717391,-0.7701156485070707,0.24281361388153969,-0.687221892305922,-0.9967786961579193,0.9466579047036832,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
1110,-0.6801867015084874,-0.9919478041070585,-0.46913351154571736,-0.6133117520721102,0.7916203559742911,-0.6387080883847878,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
9028,0.2377831905716679,-1.2463949662853566,0.05512416383501806,0.30513959277259256,-0.754030541883775,0.21680574388081278,0.6557058797007002,2.519179341088539,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
5480,-0.3419872675842196,-0.5277526553034059,0.22865084496524204,0.7414584510121408,0.06747331582556729,0.8713086615479629,-0.6662817809861953,-0.6258635316811727,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2998,-0.3419872675842196,0.4007958067078552,-0.7601559482271301,-0.8650284627902498,0.18965941708494774,-0.8101249028550298,0.3252089645289763,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
2394,-1.5981565935886426,1.3506946901096117,-0.2358545150782102,-1.0964822891058685,-0.7859123068052156,-0.9116659575495408,-0.9967786961579193,-0.6258635316811727,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1185,1.4939525165760907,-0.8780002806607179,1.1059386255180972,-1.0194530349846074,-0.5247032768897992,-0.8545711021474406,-0.9967786961579193,-0.6258635316811727,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2007,-0.4869298821231915,-0.3159247713031612,1.4557756245781879,-1.2580540286512814,-0.7691299898472223,-1.0001282407215253,-0.0052879506427475865,-0.6258635316811727,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
193,-0.970071930586431,-0.3100077913031544,0.05442240939837878,-0.9178605546491853,1.645402776801188,-0.9753445205776772,-0.9967786961579193,0.9466579047036832,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
5611,0.43104000995696373,-0.03956616511764572,-0.46926343415811606,0.575545015418125,1.374065841393584,0.675982029367215,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
2901,-1.6947850032812906,-0.2515685264424336,1.863326022595687,-0.9484154094530346,0.8560392470220433,-0.870994529634342,0.3252089645289763,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
578,-0.8734435208937832,-0.6385407915864226,-1.866975020280065,-1.1179982357669536,0.8321119817764296,-1.0062084931684807,-0.9967786961579193,0.9466579047036832,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
6219,1.6872093359613867,2.9575812011333436,-0.00326066884898504,1.0700283505123476,0.020374490291300444,1.0074289645773065,-1.3272756113296431,-0.6258635316811727,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5525,-0.9217577257401072,-1.1167554771200885,1.6298146372145534,1.1245603130774766,1.738809550009875,1.409949015988143,-0.9967786961579193,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
771,1.107438877805499,0.20377792682869472,-0.003593171996471495,-0.9637267420361227,1.4909143781916083,-0.8261525886685684,0.986202794872424,-0.6258635316811727,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
7839,-1.018386135432755,-0.8232580200852875,1.863326022595687,0.7412946947719148,1.6540242712530908,0.8114983644731543,0.3252089645289763,2.519179341088539,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
2395,-0.6801867015084874,0.9101912214294505,0.8728331929921934,-0.9204915289660877,0.14236233022744135,-0.6722060857648897,-1.9882694416730908,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1478,0.8658678535738794,-0.6249765981180222,-0.527243245498719,-0.8359518639311675,1.7680415926705595,-0.8711041354278493,0.986202794872424,0.9466579047036832,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1846,-0.10041624335259981,0.19288231439116324,-0.23688840005760448,-1.0481552661268103,-1.1412324742765358,-1.1194273851485952,-0.6662817809861953,-0.6258635316811727,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
9108,-1.066700340279079,-0.836216862348413,1.630326968720695,1.1917533181606048,-1.0581146864923732,1.2766047261458506,-0.6662817809861953,4.0917007774733944,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
4274,1.0108104681128514,-0.3721951269831782,1.1030353825995658,-0.6724503679043385,1.357603430841902,-0.6860272281007538,-2.3187663568448147,2.519179341088539,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3740,1.349009902037119,1.0149159160558823,1.9800793865066804,-0.6795089047809723,-0.29354845649208283,-0.4040729454801766,-0.0052879506427475865,-0.6258635316811727,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
4600,-0.6801867015084874,-0.8925570798839889,-0.06189235216776646,-0.9139995206064493,1.7857974836175843,-0.9346890318121047,0.986202794872424,0.9466579047036832,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
8087,-0.14873044819892378,0.1856812238379635,-0.17714132447436137,0.9687714001326441,0.20281523200836754,0.9764804673578983,-0.6662817809861953,-0.6258635316811727,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
8710,-1.5981565935886426,-1.240591822100753,-1.2843875179888486,0.5173400722408086,-2.336133050875635,0.42533425520563284,-2.9797601871882624,2.519179341088539,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
6676,0.2377831905716679,0.6045800023436915,-0.8182776288193426,1.2732937146651249,-0.6121937191661119,1.087922282037701,0.986202794872424,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
6375,-0.3419872675842196,-0.4399550981873321,-0.7019434452315562,0.54691074296434,-2.2807573191503394,0.6382021197026814,-0.9967786961579193,-0.6258635316811727,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8124,-1.018386135432755,0.1003096817161988,0.3489579265052009,0.27060291006196935,-0.6811896677618048,0.4903247081802032,-0.0052879506427475865,0.9466579047036832,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
9538,-0.8734435208937832,-0.47185465976723096,-0.2948192138759836,0.8233346801756009,0.6222622640316453,0.7051357087793867,-0.3357848658144715,-0.6258635316811727,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
4915,0.4793542148032877,0.1263546779487731,-0.5864499510697564,-1.112148542274468,-0.41196288810394166,-1.2571870801475074,0.986202794872424,-0.6258635316811727,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
2073,-0.19704465304524774,3.123359483458977,-0.5278182677509756,-0.9670927352161679,1.7270852490474706,-1.1096900490401855,-0.0052879506427475865,-0.6258635316811727,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4754,-0.2936730627378957,-0.9018128891737809,0.22865084496524204,-0.6513780031256655,-1.0004623099112373,-0.5111683865314082,-0.9967786961579193,0.9466579047036832,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1896,-1.2599571596643748,-1.3854019727835691,-2.1575200804367323,-0.8916907875156997,-0.2860440832758875,-1.0576663262120294,-0.0052879506427475865,-0.6258635316811727,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
8552,1.397324106883443,0.28735043751263883,-1.109992202077757,0.38419868513825745,-0.13386945882744883,0.37516627965492183,-0.3357848658144715,-0.6258635316811727,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
6702,-1.2599571596643748,0.4207046623986184,-0.877342465138771,0.9217404566636977,-1.078962032649054,0.7879436502400561,-0.9967786961579193,2.519179341088539,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
6317,1.4939525165760907,-0.8783818611509788,-1.3425883770865557,1.1555639454504703,-0.20931461304281657,0.8693049607958908,-0.3357848658144715,-0.6258635316811727,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3659,1.0108104681128514,1.1722572267794686,-0.992754452015502,-1.104632773770967,1.1057174602085134,-1.1759775113028947,0.6557058797007002,0.9466579047036832,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
6581,1.5905809262687387,-0.9035473781866689,-1.5170652002827154,1.0851048921211666,0.46637845854440907,0.9001424235101886,-0.0052879506427475865,0.9466579047036832,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
2379,-0.2453588578915717,-0.4710230554459835,0.1712720450569352,-0.5655996102516878,-0.20370919417340222,-0.6650436890752317,-0.3357848658144715,-0.6258635316811727,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1447,-1.018386135432755,0.4393918221888709,0.22973852475278106,-1.1225681036718302,-0.1269161206997276,-1.1014942078158647,0.3252089645289763,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
342,-0.10041624335259981,0.19216667365756934,-0.06257391608550461,-0.9473735322717922,0.9103993733577805,-1.0845421752951618,0.6557058797007002,-0.6258635316811727,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
5127,1.397324106883443,-0.645593292710794,-0.5277647058207883,0.9990386967095165,-1.5471521150449206,0.895800209711365,-0.3357848658144715,-0.6258635316811727,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
3136,1.0108104681128514,-0.6841807971028074,-0.527243059196353,-0.9512815974849111,-2.6819091995084663,-1.0839609161981116,-0.9967786961579193,-0.6258635316811727,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
2527,-1.115014545125403,1.8035644164811266,-1.4012200604053366,-1.2163921341791473,0.35340646827353867,-1.435848296470371,-0.3357848658144715,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
727,-0.4386156772768675,0.4726545765239408,-0.9938416194715349,-0.9839579731137875,-2.355557904969616,-0.8892331498569553,-0.0052879506427475865,0.9466579047036832,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4577,-1.5498423887423185,0.08272931812492869,-0.004208482135347705,-0.4951118144876102,-0.054953387310829174,-0.5726056296306054,0.3252089645289763,-0.6258635316811727,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
976,-1.5981565935886426,0.6569909337899611,0.873599361471833,-1.248432783576758,-0.117514660153551,-1.1842711102195005,1.316699710044148,-0.6258635316811727,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
8391,1.0108104681128514,1.0926728705504283,-0.46969891593833646,1.3182782724161402,0.7028941360846374,1.3886066534350467,-0.9967786961579193,-0.6258635316811727,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
